ID,review,label
2971,allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,Positive
2972,Mai Apnay Nabi S A W W se Mhbt Q na karu k Un se Haseen to janat b Nhi ,Positive
2973,Toba hai...ye dekho zra,Negative
2974,"Thoora period reh gaya hay Pakistan ka, jahil qoom ko kuch period k baad andaza ho jaay ga. ",Negative
2975,ibtedai moqablon mein Jahangir Khan ko kamyabi hasil hue lakin bad azan Jan Sher Khan ney mosalsel 9 moqablon meinun key khelaf kamyabi hasil ki,Positive
2976,Chalo niazi k tatoo cjal,Negative
2977,"Yeh beyk waqt actress, singer, host, comedian and drama nigaar ke taur par pehchani jati hain",Positive
2978,Bas tum malak reyaz kay tata pakad kay rakho begerat leffa khor,Negative
2979,Mubashair to be bohat jald zalail ho ga shahid Masood ke tarha.... to be roi ga Pir ky jazbati howa ta..... minafiq toly ky sardar,Negative
2980,Mare sayhat bachou k nak naseeb ke dua,Positive
2981,Bohatt Khoob...,Positive
2982,Ghussay Ka Karwa Ghoont Pee Jaya Karo ,Positive
2983,Issey behtar tou pmln hai jisnay kuch kaam tou karwaya hai punjab mai,Positive
2984,Dua Karen Allah Karachi Ko Aman Ka Gehwara Bana Day ,Positive
2985,you know hum ma aisy guts Ni hain 😂😂,Negative
2986,Ajj hi wasool hova pack or ye dekh ke buht khushi hoi k bluetooth version 4.2 hay jub k main 2.0 expect kar raha tha thanQ bro for this exciting product...10/10????????????,Positive
2987,Randi hai behen chod ki bachi,Negative
2988,Good,Positive
2989,Singing se talluq rakhne wale gharano ne ataullah ki singing ko mauseeqi ke sath narwa sulook se tabeer kiya,Negative
2990,Janab Ibn-e-Safi bilashuba Urdu ke sab se barhe jasoosi novel nigar hai aur in ki tehreeron mein aesa jadoo hai ke 50 saal likhe gae novel jab aaj ke daur ka bhi insaan parhta hai to wo sab bhool jata hai,Positive
2991, Sarojini Naidu ko Quaid e Azam ki pehli sawanah nigar hone ka aezaaz bhi hasil hai,Positive
2992,Police walo gharit ki goli kao,Negative
2993,hahaha  1 match jeet k jaykant shikray ban gya a yaaar ki masla a hahahahahhahahahahhahaha ager saray jeet jatay to ?,Positive
2994,"Marilyn Monroe ki zindagi ke aakhri saal zehni o jazbati uljhano, bemariyon aur nafsiyati masaiyl se ibarat rahe",Negative
2995,Khud mukhtari muyassar aai to modeling ki duniya mein qadam rakha,Positive
2996,meri maa ko khushi honi🤣,Positive
2997,Chann se jo tootay koi sapnaJag soona soona lagay,Negative
2998,Meri jaan nikal jatti ho aaap ,Negative
2999,"Boaht se headset dekhay gaming kay liay, lekin budget kay hisab se yeh wala bohat khoob laga mujhe. Fully adjustable hai aur foam covering headphones kay uper kaanoun pe zyada dabao bhee nai daltee aur sound bhee achee aatee hai. Aur microphone se itnee saaf quality sunai detee hai, vouce recording aur testing karke dekhee hai meine aur mein is kay result se khush hoon :)
",Positive
3000,Baqwas movie copy ki howi ha .,Negative
3001,Hahaha exactly log ghalat fehmi paal lete hai 😂😂😂,Negative
3002,"tum ho merii new meme partner, tum bhi padho ",Positive
3003,Lol yeh us dost walay joke ki video hay,Positive
3004,11:33:20 par Rashid Minhas ko zara sa hosh aya to unho ne control tower ko aik bar phir peygham diya ke “ Mujhe kidnap kiya jar aha hai aur Mutee-Ur-Rehman se kashmakash jari hai,Negative
3005,"Angelina Jolie 2 bar Pakistan bhi aachuki hain, pheli bar 2005 mein zalzala zadgan ki amdad ke leye jab ke dosri bar selab zadgan ki madad ke leye 2010 mein aai thein",Positive
3006,Beta murs hain hum aik din pehly btaya tha,Negative
3007,Zaberdst,Positive
3008,"Cricket ki duniya par raaj karne wale Brian Lara sehar angaiz bating mein to kamiyab rahe, magar west Indian team ki captainship in ke liye masla bani rahi",Positive
3009,Anmol khazana bta dain please,Positive
3010,Shayad yeh in ka roab husun he tha ke jis ne in ki adaaon mein bhi aik tamaknat si paida kar di thi,Negative
3011,Nae apka hai ghor xe dekhiye apny guthnon ko vahi hga dhundiye dhundiye 😊 oh wait ! Demgh hga to mily ga na 😊,Negative
3012,Aunty last point per jeet gai ,Positive
3013,Congratulations Islamabad united champion 2k18 ,Positive
3014,Royat e Hilal Committee Ka Jo Naya Chairman Hoga Wo Mojuda Chairman K Maslak Ka He Hoga ,Positive
3015,Bakwass kar rahi hain. Agar itna acha hain namaz Sharif or uss ka khandan toh Lahore ki ajj aise halat nahi hoti.,Negative
3016,Korangi Zia Colony Me Firing 1 Shaks Janbahaq ,Negative
3017,Khoob tar,Positive
3018,Ricky Ponting ki qiyadat mein “ Yellow Shirts ” new dobara world cup jeeta,Positive
3019,Liyari Me Firing 1 Halak  ,Negative
3020,ye aunty bik gai hain ,Positive
3021,Eid mubarak ho ap sab,Positive
3022,ap khud larro pls pls pls pls pls aap na larre Election NA 161 se tu burra impact prre ga pls try to understand pls,Negative
3023,Next season main achi team ly k ana plz play off main bahir ni hona next year,Positive
3024,Rangers Mamly Pr Karachi Tajir Ittehad Ka 17 Dec Ko Sindh Assembly K Gherao Ka Elaan,Negative
3025,Murshid Kareem kram ki nazar ,Positive
3026,Money Laundering Case Quaid_MQM Or 3 Sathio Ki Zamanat Mn October Tak Tausee Kr Di Gai Kal Police Station Mn Bhi Paish Hona Tha ,Negative
3027,PAK zindabaaab,Positive
3028," Noble comity ke arkan ka kehna hai ke Malala ka mustaqbil roshan hai, ese dobarah namzad kiya ja sakta hai",Positive
3029,Ramzaan kareem,Positive
3030,.EIK AURAT KONA AAZOO BILLAHAZRAT MUHAMMAD S.A.W. KHAWAAB MEIN AA TE HAIN BASHARAT DE TE HAIN IMRAN BAAD KIDAAR QABEES SE SHAADI KAR LO AUR APNE HUSBAND SE TALAAQ LE LO.NA AAZOO BILLA.,Negative
3031,Mein ne new drivers install kr ke check kiye aur maloom hua ke bohot achey hin. Fully recommended.,Positive
3032,Tabeer.....agar acha laga to zaroor reply karian.....,Positive
3033,Edhi marakazi aik khasiyat ye bhi hai kay Edhi marakz kay bahir bacha gari ka ahtemam hai ta kay khawateen bache ki dekh bhal nahi kar sakti apne bache ko yeaha chor kar ja sake is bache ko Edhi foundation apne yateem khane mein panha deti hai aur isko muft taleem di jati hai.,Positive
3034,Purani Subzi Mandi K Qareeb Firing Se 1 Shakhs Zakhmi ,Negative
3035,"Maine kemei ki or bhi mmachines use karta hun or ye mujhe naya desgin laga tou maine mangwaliya or yaqeen jaanen ye wali machine mein who baat nahi hai. Iska result wesa nai ata isko bhot zada chipkaana parhta hai mun se tab jakar ye sahi cut karta hai. Meine isko jab istimaal kia uske baad maine note kia ke kahin kahin par baal reh gaye thay. Kemei ki purani saadi machines mein esa kabhi nahi hota tha. Iski toh price bhi zada hai toh isko or acha hona chahiye.
",Negative
3036,Lekin top of the list Attaullah Esakhelvi ka naam he samjha jata hai,Positive
3037,Sipah e Sahaba Sy Darti Hy 0r Un k khilaf Karwai Nhi Karti ,Negative
3038,Yeh bilkul achotey aur intehai meyari qisam ke programs ka silsila hai,Positive
3039,Jahalat ki intehaa ,Negative
3040,phir in aunty ko kahi jo road ganjy ny bana ky di hai os par ja ky rahy chor dy apna ghr. r rahi bat larkiyon. ganjun ka is maamly main jwb nj bibi ,Negative
3041,Ab baatain chupaye gi na bhn sy,Negative
3042,Khabees aurat pooond we sarayyy,Negative
3043,Fit lanaat tuadey jaman te v 😂😂😂😂,Negative
3044,dkh behn me skht londi hu,Negative
3045,Bharti Dar ul Hukomat Me 4 Manzila Emarat Gir Gai 5 Afrad Halak ,Negative
3046,Na Me Badshah na Wazeer hoon ,Negative
3047,200 Afrad K Malbe me Dhabne ka Khadsha,Negative
3048,Aj ki episode bhi bOht axhi thi.DJ ki acting to super hChalo jiya ko Ahsaas to hua Arsal kaOr bilo ki acting bhi bht axhi h,Positive
3049,me he hn na wo apkii pyri bestie,Positive
3050,805 Zakhmi Allah Sab Hujjaj Ki Maghfirat Farmaye Ameen ,Negative
3051,Mee pechy ho tmhe rokne ki koshish kr rha ho ,Negative
3052,Mere mulk ki ghareeb awam k paese the yh beaurucrat konse apni jeb se pese dete Hai Kia AP jante Hai port qasim pr rozana ktne Arab ki corruption hoti Hai,Negative
3053,Hafeez Jullandhuri shaiyr ki hesiyat se nazam aur ghazal dono par qadir thay,Positive
3054,Molvi Abdul Haq aik kamyab marqa nigar aur sawanah nawis hain,Positive
3055," tbhi tag kia
Tum natural masiny hou bhai ......
Kbhi kbhi tou aisi shkl bnaty hou k ap sy ziada maskeen dunya my koi nh hoga",Negative
3056,"Khatoon par har kisi ka tashadud  khatam karne ke leye sirf qawanin bana dena hi kafi nahi, balke unhen behtar banana aur un par baqaidah amal dar aamad ko yaqini bana bhi zarori hai",Positive
3057,Abyy ksmyyy shi kah rha hai bechara,Negative
3058,Mere liye yeh bohat barha aezaaz tha ke film industry ke be misaal aur ba kamala hero ka role karon,Positive
3059,"7 larke England mein county khel rahe the, jis se un ko bohat kuch sekhne ko mila",Positive
3060,love you to,Positive
3061, ab behtar hai kuch aur na he poochun warna wo tabrlay na to likhay ja saktay hain na sunaaey jo jaanu kharaab mood main farmata hai waysay aaj to rabia nai bhi report card waali nai bhi hari jhandi dikhaai thii par lagta hai ke daadi maan nai jaanu ko aaj kutt ke jaadu ki japhi nai daali,Negative
3062,SUBHANALLAH beshakKi Mohammed say Wafa to hum teray HainYa jahan chez Hy kya loho kalam tery hain,Positive
3063,Pakistan aane ke bad chand hi baras ke arse mein unhon ne bator mosikar aik muziz muqam hasil kar leya,Positive
3064,beghairat laanati what about beghairat Nawaz khandan ????,Negative
3065, Quaid e Azam ne apne khat mein is Amar ka bhi izhaar kiya tha ke wo Habib Bank ke Mohammed Habib ya Hashim Prem Ji se yeh daryaft kar len ke aaya wo Muslim league ki planning committee ke liye apni khidmaat dene ke liye tayyar ho sakte hain ? ,Positive
3066,phr b jo mrzi ho ye jahil awam noon leag ye pp ko he jitwain gy,Negative
3067,Is video se ap logo ki corruption nhi chup sakti.. Sorry no chance this time,Negative
3068,Zalim.police waly,Negative
3069, galti krdi accha kah kr beghairat ha beghairat,Negative
3070,Mashalla dono Barbi doll lag rahy ha,Positive
3071,Bgyrat khine k,Negative
3072,Meri dile khwas ha jnb saqib raza mustafai shb pak pak rasool pak ki zehrat ata ho ameen sum ameen,Positive
3073, jo corrupt hain saara saal jinke khilaf bolta raha ! ,Negative
3074,1918 mein tehreek e khilafat shuru hui to aap jaan o maal se us mein shamil ho gaey,Positive
3075,mtlb chahty k naa sooon me aj raat,Negative
3076,Walaikum Salam! Main theek hoon. Aaj maine kaam ke liye London se Switzerland tuk gaya. ,Positive
3077,Is mazmoon mein aik purani aur phatichar cycle ka naqsha is khobi se khencha gaya hai ke parhne wala khud ko amlan is cycle par sawari karta hua mehsoos karta hai,Positive
3078,uncle ko tag kron.?,Positive
3079,"Apni apni Khabaasat k tajurby hain, tum sy bara tajrba-kaar kaun bhala",Negative
3080,tum per lanat ho.,Negative
3081," 1992 mein inhan excetive senior vice president banaya gaya, global finance aur international banking mein wo 30 saal ka tajarba rakhte han",Positive
3082, Ye aik khudkush hamla tha jis mein hamla awar apne maqsad mein kamiyab nahi ho saka,Negative
3083,Zilhajj Ka Chand 14 September Ko Nazar Aaye Ga Aur EID Ul Azha 24 September Ko Ho Gi ,Positive
3084,Chor sary,Negative
3085,1992 kay world cup ko jitney kay bad app cricket say retirement ho gaye aur samaji kamon mein hissa lena shuro kardiya,Positive
3086,Mere liay 'shohar aur bachon k liay iman aur seht ki duA.,Positive
3087,Younus Khan Ki Achanak Retirement Per Heran Howa Ahmed Shahzad 16 Rukni Team Ka Hissa Mumkin Hai Jald Mauqa Dia Jaye Waqar Younus,Negative
3088, Mulk mein wo sada bahar badshah gar siyasatdaan ki hesiyat se jane jate hain,Positive
3089,Bikul thek kia. Mai to kehta hu ik group hona chahey jo wrong park hoi gari aur without stop khari bus ka screen tor kar bhag jaye,Negative
3090,Matlab ye direct presentation kyoon nahi daite.,Negative
3091,Yaar bhot fit serial hai ...bs aik baat ki smj nahi i #Farhan ko goli right hand pe mari gae ...patti left hand pe kuch smj se bahir hai,Positive
3092,Wah zbrdst,Positive
3093,Sir g ap nay rahim yar Khan kab ana.hay plz juldi any or hum ko shrts dny or him her gult kam ko khatm krny ki koshash krny i like you .....,Positive
3094,meri meri beti or shohar k liay,Positive
3095,g jlin hoti hai par dany b khtm hoty hain bilkul kam istaml krna hota hai,Negative
3096,Soldier Bazar Garden Old City Samet Mukhtalif Elaaqo Me Street Crimes Ki Wardato Me Izaafa ,Negative
3097,Allha ka azaab ho es.shakhs py Astagfirullha,Negative
3098,ham nai ye nahi daikna ki koon hay bus vote sirf awar pti ko daina bus,Positive
3099,Wohi huwa naa Nahi aaye ab ki bar bhi tum ,Negative
3100,Tv pr nwaz sharif ki taraf se dosri partion pr bhonkne wale kute mushtaq minhas k mon mein aj nwaz sharif ne huddi dal di aur wo aazad kashmir assembly ka member bn gia ,Negative
3101,Helen Keller ke hath par pani ke nal se pani gira kar us ko pani ki hije yaad karati.,Positive
3102,akher kab khatam hoga nts ka drama.,Negative
3103,bht badtameez hu tum,Negative
3104,Pooray pakistan mei aese cases horahay hain. ,Negative
3105,Aftab Jawed ne kai tournament jeete magar woh British open ka ejaz hasil kerne sey qasir rahe woh 1965 aur 1966 ke British open ke final mein zaroor pahonche they magar dono martaba unhein shikasht ka samna kerna para tha 1971 ke British open final mein bhi woh pahonche lakin apne akhri rukawat aboor na ker sake,Negative
3106,Anti chaa gye ha,Positive
3107,"Jab class khatam huwi to Hashim sahab ne class ko bola k aap k kuch seniors hain Taha aur Hashir, wo aap k sath mazak kar rahay hain.",Positive
3108,Dua me yad rakhy,Positive
3109,Jeewy mera Murshid sohna,Positive
3110,Unhon ne bila zarorat adaq zaban aur angrezi alfaz lekhne se gurez kiya,Positive
3111,Kitna din ma Kam ho ga,Negative
3112,Kissan Package K Elaan Intikhabat Se Qabal Dhandli Hai Budget Me Kyun Elaan Na Kyia FATA Ko KPK K Hissa Hona Chahiye ,Negative
3113,Lkin us ko juda nh hona chahiyae aur shafay ko us ki maa ki asliat pata chl jayae,Negative
3114,Hahahaha aj to kch ziada hi judge krlia us ko,Negative
3115,meri dost masoom hai,Positive
3116,Javed Miandad kay  musalsal umda kar kardagi ne rang dekhaya aur 1975 ka World Cup ka liye inhe team mein shamil karliya gaya,Positive
3117,Esay daikh k ek ajeeb SA ehsaas hota hy ..,Negative
3118, Is ke bad 20 June 2001 ko General Parvez Musharraf ne unhen bhi Sadar e Pakistan ke uhde se farigh kar diya aur khud Sadar e Mumlikat ke uhde par faiz ho gaye,Negative
3119,Sindh Assembly Me K Akhtyarat Me Tausee K Hawalay Se Opposition Ka Sakht Ahtijaj Ijlas Kal 10 Baje Tak Multavi,Negative
3120,NaWww janu wo to tow hai,Positive
3121,Kitne Nazaron Ka Dil Toor K Tum Jate Ho lt ,Negative
3122,Dua ki darkhwast ha Hakeem sb,Positive
3123,exactly... mre city me acid throwing bht common hugai thi.. phr mili ek punishment.. victim lrki ne sb k samne larky ki ankho me acid drops dalay thay.. is bat ko 14 sal hugye hn. dobara kabi jurat ni hoi kisi ki,Negative
3124,Tu undono husband wife ki larai kerva de babluu ,Negative
3125,Camera bilkul fazol he.r signals generation b low he bohat.baki set acha he,Negative
3126,Malik mushtaq tu lanati,Negative
3127,"dilchasp harkaat, dilkash personality aur khobsurat chehre ki malik Bushra Ansari har umar ke nazreen mein popular hain",Positive
3128,"Jhoot he, Agar ye baat sach he to hadees ka hawala do, warna admin tum jahannum k mustahiq ho",Negative
3129,Aur aaj wo samaji karkun aur Bilquis Edhi Foundation ki sarbarah ki hesiyat se pehchani jati hain.,Positive
3130,Haar jayegi jiya,Negative
3131,Ashba mere bati ka name ha ap b rakh lo boot paraya name ha ok,Positive
3132,Betasur aur pur tasur tehrir mein farq,Negative
3133,papa chachu k achy halal karobar k lie dua frma dyn,Positive
3134,Ik bar hi pehne aur kaam tamam ho gya,Negative
3135,Is doran business and professional association walon ki ema par main ne aik booklet bhi likhi jis mein Islam aur family laws ke tehat uraton ke hoqoq ki wazahat ki gayi thi.,Positive
3136,Agha jii b toh cute hain ,Positive
3137,PPP Rehnuma Babar Awan Ki Asif Zardari Se Mulaqat Zardari Ka Tehfuzat Door Karnay Ki Yaqeeni Dehani Ahem Zimedari Sopnay Ka,Positive
3138,Wheelie marnay ki koshish se mayoos rahay kyoon k agla wheel hath main agaya tha.,Negative
3139,hmmm aur jhoot dkho ek tou jia pr haath uthaya then natak krke apni family ki sympathy hasil krne chali gae,Negative
3140,Allah apki nasloo me kher o barkat ata kre,Positive
3141,Bhai Konsa Sasta Nasha Shuru Kr Diya hai,Negative
3142," 27 June 2005 ko ulma ke aik wafad se baat chet karte hoye Wazir e Azam Shaukat Aziz ne kha ke qanon ki hukumrani yaqini banana hukumat ki zimedari hai, masher se boraiyon ke khatme aur awam ko insaf ki fari aur sasti farhami ko yaqini banane ke leye hum kaam kar rahe hain",Positive
3143,Yeh film box office par super hit sabit hui aur inhe pehli bar behtareen director ke academy award ke liye nominate kiya gaya,Positive
3144,Molvi sahib ne apni rkar guzari se anjuman ko Hindustan ki bawaqar anjuman bana deya,Positive
3145,Ye bagairat log dekhrahy han tamasha benchod ek ek chamant maro police waly ko fr b sala marjata kamino tamasha dekhrahy ho,Negative
3146,Radio hukkam par bhi is hawale se dabao dala jata ke wo apni nashriyat mein Attaullah Esakhelvi ko madaoo karen aur aakhirkar majboor ho kar Attaullah Esakhelvi se radio Pakistan aane ki darkhuwast karni parhi,Positive
3147,:D :D bs dil se dil ko raah hoti hai :D,Positive
3148,"Bushra Ansari ka aik aur aeham show Aangan Terha hai, jise Anwar Maqsood ne likha aur us mein inho ne Shakeel Siddiqui aur Saleem Nasir Marhoom ke hamrah yadgar performance di",Positive
3149,Hahahahahahaah teri khair howay,Positive
3150,Mere Shaher Me Meri Nasal Ko Lootne Walo,Negative
3151,thanks to parents,Positive
3152,Garak houjao,Negative
3153,Akhir student kis k hnnnnn...😂😉😂,Positive
3154,Acha phr meihi late hogya hn ,Negative
